z TM e p Hepp Hep He HeHp H Hm H2 H2p H3p D Dp HD HDp H2Dp H2para H2orto    HD_0    HD_1    HD_2    HD_3    HD_4    HD_5    HD_6    HD_7    HD_8    HD_v1j0    HD_v1j1    HD_9    HD_v1j2    HD_v1j3    HD_v1j4    HD_10    HD_ALL
618.2967 1679.361 0.0010433887 0.0010300533 1.3367881e-99 4.6882497e-15 1 3.7711855e-18 0.99896995 1.313006e-20 1.8159111e-12 7.391044e-18 2.4211036e-21 0.99900243 0.00099757494 5.8396585e-12 7.2746413e-18 4.1308728e-18 0.23122294 0.76877706    0.036007086    0.10011089    0.14338347    0.16012131    0.15266359    0.12888418    0.098234915    0.06844192    0.043983253    0.0016294146    0.0045451832    0.02625981    0.0065527186    0.0073897066    0.0071375613    0.014654991    1
611.78652 1661.2416 0.0010150591 0.0010021593 1.1475718e-99 4.4805047e-15 1 4.1208786e-18 0.99899784 1.3276016e-20 1.9324109e-12 8.3835914e-18 2.558493e-21 0.99902986 0.00097013552 6.1589304e-12 8.2497778e-18 4.4290041e-18 0.23166875 0.76833125    0.036397888    0.1011157    0.14458956    0.16108086    0.15309136    0.12873828    0.097667547    0.067682904    0.043234107    0.0015938133    0.0044424396    0.02564117    0.006394735    0.0071949932    0.0069284057    0.014206234    1
605.27635 1643.1115 0.00098813619 0.00097564319 9.8880747e-100 4.2837512e-15 1 4.5189158e-18 0.99902436 1.3445402e-20 2.0641768e-12 9.5518291e-18 2.7136856e-21 0.99905595 0.00094404547 6.5205492e-12 9.3973044e-18 4.762621e-18 0.23212064 0.76787936    0.036797567    0.10214169    0.14581659    0.1620498    0.15351331    0.12857581    0.097081103    0.066909195    0.042477549    0.0015580855    0.0043394277    0.02502164    0.0062366302    0.0070006532    0.0067203736    0.013760566    1
598.76617 1624.9702 0.00096252031 0.00095040588 8.5502361e-100 4.0973232e-15 1 4.9732549e-18 0.99904959 1.3639116e-20 2.2138808e-12 1.0932465e-17 2.8897198e-21 0.99908079 0.00091920744 6.9317659e-12 1.0753198e-17 5.1379509e-18 0.23257824 0.76742176    0.0372064    0.10318945    0.14706499    0.16302803    0.15392884    0.12839603    0.096475047    0.066120616    0.041713692    0.0015222432    0.0042361842    0.024401458    0.0060784671    0.0068067725    0.006513565    0.013318209    1
592.25599 1606.8175 0.00093811681 0.00092635721 7.4183018e-100 3.9206019e-15 1 5.4934038e-18 0.99907364 1.3858234e-20 2.3847481e-12 1.2571038e-17 3.0902458e-21 0.99910447 0.00089553298 7.401302e-12 1.2362083e-17 5.5624857e-18 0.2330412 0.7669588    0.037624674    0.10425961    0.14833517    0.16401541    0.15433732    0.12819817    0.095848837    0.065316998    0.040942663    0.0014862991    0.0041327482    0.023780874    0.0059203112    0.0066134405    0.006308083    0.012879385    1
585.74582 1588.6529 0.00091484263 0.00090341516 6.4568636e-100 3.7530107e-15 1 6.0907645e-18 0.99909658 1.4104029e-20 2.5806899e-12 1.4524308e-17 3.319668e-21 0.99912706 0.00087294161 7.9396971e-12 1.4279565e-17 6.0452758e-18 0.23350917 0.76649083    0.038052689    0.10535281    0.14962757    0.1650118    0.15473809    0.12798143    0.09520192    0.06449818    0.040164606    0.0014502666    0.0040291606    0.023160148    0.0057622315    0.0064207498    0.0061040333    0.012444324    1
579.23564 1570.476 0.00089262222 0.00088150494 5.6372179e-100 3.5940128e-15 1 6.7790617e-18 0.9991185 1.4377983e-20 2.8064716e-12 1.6863372e-17 3.5833251e-21 0.99914864 0.0008513599 8.5597491e-12 1.6575285e-17 6.5973015e-18 0.23398178 0.76601822    0.038490756    0.1064697    0.15094262    0.16601702    0.15513044    0.12774498    0.094533734    0.063664014    0.039379681    0.0014141601    0.0039254648    0.022539556    0.0056042998    0.0062287961    0.0059015241    0.01201326    1
573.44882 1554.3081 0.00087369746 0.00086284004 5.0086787e-100 3.4594898e-15 1 7.4805561e-18 0.99913716 1.4646515e-20 3.0369044e-12 1.9338268e-17 3.8516524e-21 0.99916703 0.00083296944 9.1920073e-12 1.900382e-17 7.1568679e-18 0.23440549 0.76559451    0.03888885    0.10748293    0.15213094    0.1669178    0.15547152    0.12751757    0.093921478    0.062909535    0.03867635    0.0013820153    0.0038332364    0.021988262    0.005464101    0.0060588698    0.0057228987    0.011633639    1
567.66199 1538.1299 0.00085550446 0.00084489226 4.4600711e-100 3.3310308e-15 1 8.2809249e-18 0.99915511 1.4940012e-20 3.3004809e-12 2.2266758e-17 4.1576648e-21 0.99918472 0.00081528039 9.9143562e-12 2.1876882e-17 7.7930318e-18 0.23483232 0.76516768    0.039295379    0.10851593    0.15333782    0.16782526    0.15580482    0.12727328    0.093291565    0.062142733    0.037967873    0.001349835    0.0037409919    0.021437511    0.0053241334    0.0058896762    0.0055456577    0.011257533    1
561.87517 1521.9409 0.00083800202 0.00082762078 3.9800005e-100 3.2083258e-15 1 9.1968101e-18 0.99917238 1.5260013e-20 3.6032074e-12 2.5745874e-17 4.5079911e-21 0.99920175 0.00079825266 1.0742783e-11 2.5289453e-17 8.5194447e-18 0.23526202 0.76473798    0.039710591    0.1095692    0.1545636    0.16873922    0.15612975    0.12701146    0.092643586    0.061363528    0.0372544    0.0013176308    0.003648766    0.020887522    0.0051844541    0.0057212895    0.0053698819    0.010885116    1
556.08835 1505.741 0.00082114944 0.00081098779 3.558867e-100 3.0910826e-15 1 1.024811e-17 0.99918901 1.5608246e-20 3.9523641e-12 2.9896269e-17 4.9106266e-21 0.99921815 0.00078184915 1.1696615e-11 2.9359617e-17 9.3525734e-18 0.23569431 0.76430569    0.04013474    0.11064329    0.15580859    0.16965948    0.15644571    0.12673146    0.091977131    0.060571852    0.036536094    0.0012854149    0.0035565953    0.020338522    0.0050451219    0.0055537856    0.0051956538    0.010516562    1
550.30152 1489.5296 0.0008049119 0.00079495821 3.1885569e-100 2.9790262e-15 1 1.1458699e-17 0.99920504 1.5986645e-20 4.3568135e-12 3.4868652e-17 5.3752553e-21 0.99923396 0.00076603538 1.2799317e-11 3.4234841e-17 1.0312362e-17 0.23612892 0.76387108    0.040568093    0.11173874    0.15707312    0.17058584    0.15675205    0.12643258    0.091291785    0.059767648    0.035813134    0.0012532    0.0034645177    0.019790746    0.0049061982    0.0053872428    0.0050230572    0.010152046    1
544.5147 1473.3065 0.0007892559 0.00077949947 2.8621911e-100 2.8718969e-15 1 1.2857331e-17 0.9992205 1.6397378e-20 4.8273921e-12 4.0852153e-17 5.9136578e-21 0.99924922 0.00075077935 1.4079502e-11 4.0100148e-17 1.1423065e-17 0.23656557 0.76343443    0.041010924    0.11285611    0.15835753    0.17151808    0.15704811    0.12611412    0.090587132    0.058950867    0.035085709    0.0012209995    0.0033725727    0.01924444    0.004767746    0.0052217412    0.004852177    0.0097917489    1
538.72788 1457.0713 0.00077415113 0.00076458125 2.5739203e-100 2.7694501e-15 1 1.4478766e-17 0.99923542 1.6842867e-20 5.3774105e-12 4.8085264e-17 6.5402285e-21 0.99926395 0.00073605129 1.5572229e-11 4.7188801e-17 1.2714309e-17 0.23700397 0.76299603    0.041463522    0.11399601    0.15966215    0.17245593    0.15733318    0.12577533    0.089862753    0.058121478    0.034354027    0.0011888271    0.0032808012    0.018699856    0.0046298307    0.0050573628    0.0046830995    0.0094358491    1
532.94105 1440.8236 0.00075956741 0.00075017535 2.318756e-100 2.6714548e-15 1 1.6365187e-17 0.99924982 1.7325823e-20 6.0232955e-12 5.6870218e-17 7.2726374e-21 0.99927818 0.00072182346 1.7320651e-11 5.5796341e-17 1.4222441e-17 0.23744384 0.76255616    0.041926185    0.11515903    0.16098731    0.17339912    0.15760653    0.12541547    0.08911823    0.057279461    0.033618309    0.0011566974    0.0031892459    0.018157256    0.0044925196    0.0048941917    0.0045159119    0.0090845281    1
527.15423 1424.563 0.00074547886 0.00073625544 2.0924324e-100 2.5776929e-15 1 1.8567996e-17 0.99926374 1.7849277e-20 6.7854187e-12 6.7591995e-17 8.1326784e-21 0.99929193 0.00070807 1.9378147e-11 6.6299141e-17 1.5992262e-17 0.23788488 0.76211512    0.042399223    0.11634582    0.16233336    0.17434735    0.15786739    0.12503376    0.088353145    0.056424812    0.032878791    0.0011246253    0.0030979509    0.017616911    0.0043558823    0.0047323137    0.0043507022    0.0087379682    1
521.36741 1408.2891 0.00073185977 0.00072279699 1.8912916e-100 2.4879583e-15 1 2.1150088e-17 0.9992772 1.8416623e-20 7.6891699e-12 8.0743576e-17 9.1473644e-21 0.99930523 0.00069476675 2.1811082e-11 7.9179047e-17 1.807925e-17 0.23832677 0.76167323    0.042882961    0.11755701    0.16370065    0.1753003    0.15811493    0.1246294    0.087567078    0.05555754    0.032135729    0.0010926266    0.003006962    0.017079098    0.0042199902    0.0045718164    0.0041875596    0.008396352    1
515.58058 1392.0014 0.00071868704 0.00070977704 1.7121893e-100 2.4020563e-15 1 2.4188753e-17 0.99929022 1.903166e-20 8.766359e-12 9.6959703e-17 1.0350347e-20 0.99931811 0.00068189114 2.4702388e-11 9.5056316e-17 2.0552451e-17 0.23876922 0.76123078    0.043377735    0.1187933    0.16508951    0.1762576    0.15834833    0.12420155    0.086759614    0.054677677    0.031389392    0.0010607173    0.0029163266    0.016544106    0.0040849168    0.0044127891    0.0040265734    0.0080598627    1
509.79376 1375.6995 0.0007059386 0.00069717413 1.5524154e-100 2.3198028e-15 1 2.777939e-17 0.99930283 1.9698651e-20 1.0057052e-11 1.1706226e-16 1.1783768e-20 0.99933058 0.00066942205 2.8156269e-11 1.1473389e-16 2.3498225e-17 0.23921191 0.76078809    0.043883897    0.12005538    0.1665003    0.17721887    0.15856667    0.12374939    0.085930341    0.053785267    0.030640069    0.0010289143    0.0028260936    0.016012231    0.0039507378    0.0042553228    0.0038678338    0.0077286831    1
504.73029 1361.4234 0.00069511557 0.00068647285 1.4266203e-100 2.2506866e-15 1 3.1466313e-17 0.99931353 2.0328633e-20 1.1401123e-11 1.3867399e-16 1.3268433e-20 0.99934117 0.00065882947 3.1742582e-11 1.3588368e-16 2.6548138e-17 0.23959921 0.76040079    0.044336418    0.12118142    0.16775301    0.17806292    0.15874464    0.12333311    0.085186516    0.052994171    0.029982204    0.0010011875    0.0027475094    0.015549635    0.0038341255    0.0041188928    0.0037308506    0.0074434    1
499.66682 1347.1357 0.00068458875 0.00067606279 1.312457e-100 2.1841194e-15 1 3.5763205e-17 0.99932394 2.1005623e-20 1.298987e-11 1.6499742e-16 1.5014206e-20 0.99935148 0.00064852048 3.5970073e-11 1.616386e-16 3.0133034e-17 0.23998622 0.76001378    0.044798194    0.12232828    0.169023    0.17890937    0.15890972    0.12289693    0.084425409    0.052193579    0.029322506    0.0009735675    0.0026693067    0.015089867    0.0037183103    0.0039837914    0.0035957173    0.0071624433    1
494.60335 1332.8362 0.00067434572 0.00066593194 1.2087163e-100 2.1199957e-15 1 4.0788349e-17 0.99933407 2.1733588e-20 1.4876134e-11 1.9720537e-16 1.7075744e-20 0.99936152 0.00063848324 4.0975238e-11 1.931436e-16 3.4364432e-17 0.24037274 0.75962726    0.045269492    0.12349646    0.17031053    0.17975793    0.15906123    0.12244026    0.083646756    0.051383563    0.028661203    0.00094606657    0.0025915211    0.01463314    0.0036033462    0.0038500821    0.0034624943    0.0068859337    1
489.53988 1318.5244 0.00066437514 0.00065606897 1.1143282e-100 2.0582147e-15 1 4.6686204e-17 0.99934393 2.2516934e-20 1.7125816e-11 2.3679777e-16 1.9520839e-20 0.99937129 0.00062870658 4.6927956e-11 2.3186267e-16 3.938044e-17 0.24075852 0.75924148    0.045750585    0.12468651    0.17161582    0.18060822    0.15919845    0.12196245    0.082850295    0.05056421    0.027998537    0.00091869747    0.0025141894    0.014179673    0.0034892884    0.0037178289    0.0033312421    0.006613991    1
484.47641 1304.2001 0.0006546658 0.00064646313 1.0283445e-100 1.9986804e-15 1 5.3633897e-17 0.99935354 2.3360562e-20 1.98215e-11 2.8570264e-16 2.2433983e-20 0.99938082 0.00061917989 5.4040675e-11 2.7967716e-16 4.5352863e-17 0.24114336 0.75885664    0.046241762    0.12589899    0.17293911    0.1814599    0.15932066    0.12146288    0.08203577    0.049735619    0.02733476    0.00089147325    0.0024373489    0.013729686    0.0033761931    0.0035870965    0.0032020209    0.0063467333    1
479.41294 1289.8629 0.00064520742 0.00063710423 9.4992379e-101 1.9413012e-15 1 6.1849504e-17 0.9993629 2.4269933e-20 2.3067192e-11 3.4641113e-16 2.5920985e-20 0.99939011 0.0006098931 6.2580408e-11 3.3901738e-16 5.249644e-17 0.24152702 0.75847298    0.046743321    0.12713446    0.17428065    0.18231256    0.15942707    0.12094087    0.081202933    0.048897908    0.026670137    0.0008644073    0.0023610378    0.013283407    0.0032641172    0.00345795    0.0030748905    0.0060842772    1
474.34946 1275.5124 0.0006359901 0.00062798259 8.7831804e-101 1.8859897e-15 1 7.1602646e-17 0.99937202 2.5251142e-20 2.6994545e-11 4.2215936e-16 3.0115019e-20 0.99939916 0.00060083666 7.2884466e-11 4.1303959e-16 6.1080875e-17 0.24190927 0.75809073    0.047255571    0.12839354    0.17564065    0.18316578    0.15951689    0.12039578    0.080351543    0.048051209    0.026004945    0.00083751334    0.0022852953    0.012841066    0.0031531186    0.003330455    0.0029499099    0.0058267375    1
469.28599 1261.1483 0.00062700441 0.00061908904 8.1286131e-101 1.8326624e-15 1 8.3228116e-17 0.99938091 2.6310998e-20 3.1771089e-11 5.1717438e-16 3.5184574e-20 0.999408 0.00059200149 8.5381236e-11 5.0586548e-16 7.14466e-17 0.2422899 0.7577101    0.047778836    0.12967682    0.17701937    0.18401911    0.15958928    0.1198269    0.079481368    0.047195673    0.025339475    0.00081080538    0.0022101613    0.012402896    0.0030432561    0.0032046771    0.0028271377    0.0055742265    1
464.22252 1246.7701 0.00061824159 0.00061041485 7.5295984e-101 1.7812396e-15 1 9.7143502e-17 0.99938959 2.7457128e-20 3.7611171e-11 6.3700915e-16 4.1343949e-20 0.99941662 0.00058337897 1.0061774e-10 6.2290823e-16 8.4025553e-17 0.24266866 0.75733134    0.048313453    0.13098496    0.17841704    0.18487207    0.15964338    0.11923355    0.078592184    0.046331469    0.024674028    0.00078429777    0.0021356763    0.011969136    0.0029345889    0.0030806821    0.0027066317    0.0053268539    1
459.15905 1232.3775 0.00060969301 0.00060195175 6.9808352e-101 1.7316454e-15 1 1.1387205e-16 0.99939805 2.8698088e-20 4.4790572e-11 7.8900135e-16 4.8867221e-20 0.99942504 0.00057496087 1.1929645e-10 7.7131888e-16 9.9368693e-17 0.24304534 0.75695466    0.048859772    0.13231861    0.17983388    0.18572416    0.15967828    0.11861502    0.077683781    0.045458784    0.024008921    0.00075800513    0.0020618815    0.011540024    0.0028271772    0.002958536    0.0025884485    0.0050847267    1
454.09558 1217.97 0.00060135078 0.00059369183 6.4775833e-101 1.6838069e-15 1 1.3407254e-16 0.99940631 3.0043495e-20 5.3666182e-11 9.8290574e-16 5.8106919e-20 0.99943326 0.00056673939 1.4232468e-10 9.6060147e-16 1.1818268e-16 0.24341971 0.75658029    0.049418159    0.13367846    0.18127013    0.18657481    0.15969304    0.11797059    0.076755959    0.044577827    0.023344483    0.00073194235    0.001988819    0.011115805    0.0027210813    0.0028383042    0.0024726437    0.0048479483    1
449.03211 1203.5473 0.00059320714 0.00058562758 6.0155989e-101 1.6376548e-15 1 1.5857842e-16 0.99941437 3.1504177e-20 6.4702609e-11 1.2317714e-15 6.9519144e-20 0.99944129 0.00055870705 1.7088147e-10 1.2034661e-15 1.4137902e-16 0.24379154 0.75620846    0.049988996    0.13506522    0.18272601    0.18742347    0.15968669    0.11729952    0.075808534    0.043688829    0.022681056    0.0007061246    0.0019165313    0.010696724    0.0026163622    0.0027200523    0.0023592714    0.0046166185    1
443.96864 1189.1088 0.00058525481 0.00057775186 5.5910773e-101 1.5931228e-15 1 1.8844941e-16 0.99942225 3.3092359e-20 7.8508438e-11 1.5531664e-15 8.3697596e-20 0.99944914 0.00055085676 2.0650836e-10 1.5170196e-15 1.701404e-16 0.24416063 0.75583937    0.050572679    0.13647962    0.18420176    0.1882695    0.1596582    0.11660106    0.074841335    0.042792041    0.022018997    0.00068056728    0.0018450613    0.010283027    0.0025130813    0.002603845    0.0022483843    0.0043908331    1
438.90517 1174.6543 0.00057748689 0.00057005785 5.2006029e-101 1.5501473e-15 1 2.2504001e-16 0.99942994 3.4821866e-20 9.5885917e-11 1.9709002e-15 1.0141993e-19 0.99945682 0.00054318171 2.5123387e-10 1.9244389e-15 2.0601063e-16 0.24452675 0.75547325    0.051169627    0.13792244    0.18569759    0.18911226    0.15960653    0.11587447    0.073854209    0.041887739    0.021358673    0.000655286    0.0017744526    0.0098749641    0.0024112997    0.0024897467    0.0021400335    0.0041706835    1
433.8417 1160.1831 0.00056989663 0.00056253904 4.8411058e-101 1.5086678e-15 1 2.7009066e-16 0.99943746 3.670837e-20 1.1789955e-10 2.5174594e-15 1.2371137e-19 0.99946432 0.00053567544 3.0774495e-10 2.4573385e-15 2.5101756e-16 0.2448897 0.7551103    0.051780272    0.13939446    0.18721372    0.18995104    0.15953056    0.11511897    0.072847022    0.040976222    0.020700469    0.00063029659    0.001704749    0.009472784    0.0023110791    0.0023778207    0.002034268    0.003956256    1
429.50158 1147.7656 0.00056352744 0.00055622907 4.5555191e-101 1.4742606e-15 1 3.1712652e-16 0.99944377 3.8463767e-20 1.4152405e-10 3.1218842e-15 1.4747488e-19 0.99947063 0.0005293711 3.682489e-10 3.0464847e-15 2.9887693e-16 0.24519812 0.75480188    0.05231493    0.14068007    0.18852958    0.19066627    0.15944526    0.11444781    0.071967665    0.040189426    0.02013828    0.00060912151    0.001645757    0.0091329301    0.0022264647    0.0022836606    0.0019457052    0.0037770769    1
425.16147 1135.3354 0.00055728032 0.0005500395 4.2890783e-101 1.4408748e-15 1 3.7382002e-16 0.99944996 4.03602e-20 1.7076695e-10 3.8913314e-15 1.7670545e-19 0.99947682 0.00052318245 4.4298196e-10 3.7962718e-15 3.5759875e-16 0.24550394 0.75449606    0.052860283    0.14198827    0.18986064    0.19137753    0.15934052    0.11375435    0.071073425    0.039397789    0.019578195    0.00058818274    0.0015874904    0.0087977394    0.0021430806    0.0021911809    0.0018591046    0.0036022093    1
420.82135 1122.892 0.00055115162 0.00054396674 4.0403386e-101 1.4084766e-15 1 4.4243442e-16 0.99945603 4.2411838e-20 2.0715153e-10 4.8760714e-15 2.1284361e-19 0.99948289 0.00051710588 5.3577163e-10 4.7555737e-15 4.3000031e-16 0.24580704 0.75419296    0.053416644    0.14331964    0.19120703    0.19208432    0.15921559    0.11303809    0.070164257    0.038601546    0.019020479    0.0005674905    0.0015299772    0.0084673688    0.0020609653    0.0021004196    0.0017744931    0.0034316977    1
