zem    H2_20    H2_31    H2_42    H2_53    H2_64    H2_75    H2_86    H2_ALL    HD_10    HD_21    HD_32    HD_43    HD_54    HD_65    HD_76    HD_87    HD_v1j0_v0j1    HD_v1j1_v0j0    HD_v1j1_v0j2    HD_98    HD_v1j2_v0j1    HD_v1j2_v0j3    HD_v1j3_v0j2    HD_v1j3_v0j4    HD_v1j4_v0j3    HD_v1j4_v0j5    HD_109    HD_ALL    HeHp_10    HeHp_21    HeHp_32    HeHp_43    HeHp_ALL
1074.7324    6.9424179e-11    3.9520038e-10    0    4.0485341e-09    0    0    0    0    7.3293236e-13    5.1108676e-12    1.3281762e-11    2.0579908e-11    3.0475291e-11    3.5370835e-11    3.4503232e-11    2.6729478e-11    3.4912947e-13    2.4083544e-12    0    2.1042257e-11    3.8673232e-12    0    4.7343895e-12    0    5.8478163e-12    0    1.116071e-11    2.1138901e-10    0    0    0    0    0
1074.009    7.0154925e-11    3.9903382e-10    0    4.1300402e-09    0    0    0    0    7.3767832e-13    5.1413763e-12    1.3357011e-11    2.0690655e-11    3.0623494e-11    3.5529682e-11    3.464642e-11    2.6821002e-11    3.4968996e-13    2.4194618e-12    0    2.1117123e-11    3.8833322e-12    0    4.7528176e-12    0    5.8708162e-12    0    1.1198947e-11    2.1230545e-10    0    0    0    0    0
1073.2857    7.0892183e-11    4.0326527e-10    0    4.2196666e-09    0    0    0    0    7.4250409e-13    5.1724079e-12    1.3433569e-11    2.080336e-11    3.0774461e-11    3.5691631e-11    3.479255e-11    2.6914635e-11    3.5027191e-13    2.4307815e-12    0    2.1193713e-11    3.8996669e-12    0    4.7716391e-12    0    5.8943145e-12    0    1.1238099e-11    2.132403e-10    0    0    0    0    0
1072.5623    7.1635915e-11    4.0790495e-10    0    4.3175712e-09    0    0    0    0    7.4740914e-13    5.2039576e-12    1.3511424e-11    2.0918e-11    3.0928155e-11    3.5856634e-11    3.4941572e-11    2.7010335e-11    3.5087464e-13    2.4423105e-12    0    2.1271995e-11    3.9163218e-12    0    4.7908469e-12    0    5.9183025e-12    0    1.1278149e-11    2.1419327e-10    0    0    0    0    0
1071.839    7.238611e-11    4.1296335e-10    0    4.4239137e-09    0    0    0    0    7.5239323e-13    5.2360231e-12    1.3590567e-11    2.1034563e-11    3.1084551e-11    3.6024661e-11    3.5093452e-11    2.7108069e-11    3.5149758e-13    2.4540466e-12    0    2.1351946e-11    3.9332931e-12    0    4.8104361e-12    0    5.9427739e-12    0    1.1319084e-11    2.1516417e-10    0    0    0    0    0
1071.1156    7.3142776e-11    4.1845119e-10    0    4.5388553e-09    0    0    0    0    7.5745638e-13    5.2686037e-12    1.3670996e-11    2.1153044e-11    3.1243638e-11    3.6195692e-11    3.524817e-11    2.7207817e-11    3.5214031e-13    2.4659887e-12    0    2.1433548e-11    3.9505784e-12    0    4.8304034e-12    0    5.9677247e-12    0    1.1360893e-11    2.1615288e-10    0    0    0    0    0
1070.3923    7.3905939e-11    4.2437942e-10    0    4.6625582e-09    0    0    0    0    7.625988e-13    5.3017e-12    1.3752711e-11    2.127344e-11    3.1405408e-11    3.6369716e-11    3.5405712e-11    2.7309564e-11    3.5280251e-13    2.4781362e-12    0    2.151679e-11    3.9681763e-12    0    4.8507465e-12    0    5.993152e-12    0    1.1403572e-11    2.1715932e-10    0    0    0    0    0
1069.6689    7.4675638e-11    4.3075916e-10    0    4.7951855e-09    0    0    0    0    7.6782085e-13    5.3353136e-12    1.3835716e-11    2.1395755e-11    3.1569864e-11    3.6546733e-11    3.5566072e-11    2.74133e-11    3.534839e-13    2.490489e-12    0    2.1601665e-11    3.9860861e-12    0    4.8714644e-12    0    6.0190545e-12    0    1.1447116e-11    2.1818347e-10    0    0    0    0    0
1068.9456    7.5451918e-11    4.3760172e-10    0    4.9369009e-09    0    0    0    0    7.73123e-13    5.3694471e-12    1.3920016e-11    2.1519997e-11    3.173701e-11    3.6726743e-11    3.572925e-11    2.7519021e-11    3.5418428e-13    2.5030474e-12    0    2.1688171e-11    4.0043078e-12    0    4.8925566e-12    0    6.0454316e-12    0    1.1491522e-11    2.1922535e-10    0    0    0    0    0
1068.2222    7.6234835e-11    4.4491856e-10    0    5.0878687e-09    0    0    0    0    7.7850582e-13    5.4041036e-12    1.4005616e-11    2.1646174e-11    3.1906854e-11    3.6909754e-11    3.5895249e-11    2.7626723e-11    3.5490349e-13    2.5158118e-12    0    2.1776305e-11    4.0228417e-12    0    4.9140233e-12    0    6.0722833e-12    0    1.1536789e-11    2.2028498e-10    0    0    0    0    0
