zem    H2_20    H2_31    H2_42    H2_53    H2_64    H2_75    H2_86    H2_ALL    HD_10    HD_21    HD_32    HD_43    HD_54    HD_65    HD_76    HD_87    HD_v1j0_v0j1    HD_v1j1_v0j0    HD_v1j1_v0j2    HD_98    HD_v1j2_v0j1    HD_v1j2_v0j3    HD_v1j3_v0j2    HD_v1j3_v0j4    HD_v1j4_v0j3    HD_v1j4_v0j5    HD_109    HD_ALL    HeHp_10    HeHp_21    HeHp_32    HeHp_43    HeHp_ALL
1068.2222    2.4994469e-11    1.1245827e-09    1.9165978e-09    2.286314e-08    4.5916875e-09    6.0160344e-08    0    8.3153299e-08    3.0869594e-12    2.1669684e-11    5.6606746e-11    8.8226713e-11    1.350495e-10    1.6067914e-10    1.6070105e-10    1.2899948e-10    1.8933256e-12    1.0772707e-11    0    1.0331962e-10    1.7814835e-11    0    2.243603e-11    0    2.8257477e-11    0    5.5788078e-11    9.7712311e-10    0    0    0    0    0
1067.4989    2.5105611e-11    1.1321902e-09    1.9280234e-09    2.3014606e-08    4.6458178e-09    6.054704e-08    0    8.3808866e-08    3.1193153e-12    2.1887462e-11    5.7162308e-11    8.9076208e-11    1.3629985e-10    1.6212632e-10    1.6211297e-10    1.3007546e-10    1.9084356e-12    1.0870521e-11    0    1.041902e-10    1.7971456e-11    0    2.2629946e-11    0    2.8501483e-11    0    5.6252067e-11    9.8583101e-10    0    0    0    0    0
1066.7755    2.521536e-11    1.1397707e-09    1.9393815e-09    2.3165354e-08    4.7000338e-09    6.0931312e-08    0    8.4462326e-08    3.1522073e-12    2.2108811e-11    5.7726926e-11    8.9939509e-11    1.375705e-10    1.63597e-10    1.6354783e-10    1.3116892e-10    1.9238032e-12    1.0969929e-11    0    1.0507497e-10    1.8130631e-11    0    2.2827039e-11    0    2.8749489e-11    0    5.6723624e-11    9.9468074e-10    0    0    0    0    0
1066.0522    2.532368e-11    1.1473223e-09    1.9506687e-09    2.3315339e-08    4.7543194e-09    6.1313036e-08    0    8.511348e-08    3.1856445e-12    2.2333793e-11    5.8300754e-11    9.0816846e-11    1.388618e-10    1.6509157e-10    1.65006e-10    1.3228013e-10    1.9394327e-12    1.1070958e-11    0    1.0597416e-10    1.8292403e-11    0    2.3027359e-11    0    2.900156e-11    0    5.7202869e-11    1.0036746e-09    0    0    0    0    0
1065.3288    2.5430537e-11    1.1548429e-09    1.9618815e-09    2.3464516e-08    4.8086587e-09    6.1692088e-08    0    8.5762124e-08    3.2196366e-12    2.2562468e-11    5.8883946e-11    9.1708455e-11    1.4017409e-10    1.6661043e-10    1.6648786e-10    1.3340937e-10    1.9553284e-12    1.1173635e-11    0    1.06888e-10    1.8456814e-11    0    2.3230959e-11    0    2.9257761e-11    0    5.7689922e-11    1.012815e-09    0    0    0    0    0
1064.6055    2.5535897e-11    1.1623304e-09    1.9730167e-09    2.3612842e-08    4.8630351e-09    6.2068341e-08    0    8.6408057e-08    3.2541932e-12    2.2794901e-11    5.9476661e-11    9.2614575e-11    1.4150772e-10    1.6815396e-10    1.6799379e-10    1.3455694e-10    1.971495e-12    1.1277987e-11    0    1.0781672e-10    1.8623908e-11    0    2.3437893e-11    0    2.9518159e-11    0    5.8184907e-11    1.0221042e-09    0    0    0    0    0
1063.8821    2.5639724e-11    1.1697828e-09    1.9840707e-09    2.376027e-08    4.917432e-09    6.2441669e-08    0    8.7051072e-08    3.2893242e-12    2.3031156e-11    6.0079061e-11    9.3535452e-11    1.4286303e-10    1.6972257e-10    1.6952419e-10    1.3572312e-10    1.987937e-12    1.1384043e-11    0    1.0876057e-10    1.8793728e-11    0    2.3648215e-11    0    2.9782823e-11    0    5.8687952e-11    1.0315448e-09    0    0    0    0    0
1063.1588    2.5741985e-11    1.1771979e-09    1.9950402e-09    2.3906756e-08    4.9718326e-09    6.2811946e-08    0    8.7690962e-08    3.3250398e-12    2.3271298e-11    6.0691311e-11    9.4471337e-11    1.442404e-10    1.7131669e-10    1.7107946e-10    1.3690823e-10    2.0046592e-12    1.149183e-11    0    1.0971979e-10    1.896632e-11    0    2.3861982e-11    0    3.0051824e-11    0    5.9199185e-11    1.0411393e-09    0    0    0    0    0
1062.4354    2.5842645e-11    1.1845737e-09    2.0059216e-09    2.4052253e-08    5.0262197e-09    6.3179044e-08    0    8.8327519e-08    3.3613503e-12    2.3515397e-11    6.1313581e-11    9.5422486e-11    1.4564021e-10    1.7293675e-10    1.7266001e-10    1.3811257e-10    2.0216666e-12    1.1601378e-11    0    1.1069464e-10    1.9141731e-11    0    2.4079251e-11    0    3.0325232e-11    0    5.971874e-11    1.0508902e-09    0    0    0    0    0
1061.712    2.5941669e-11    1.1919079e-09    2.0167116e-09    2.4196716e-08    5.080576e-09    6.3542835e-08    0    8.8960532e-08    3.3982663e-12    2.3763521e-11    6.1946044e-11    9.6389162e-11    1.4706282e-10    1.7458317e-10    1.7426627e-10    1.3933645e-10    2.0389641e-12    1.1712717e-11    0    1.1168536e-10    1.9320007e-11    0    2.4300081e-11    0    3.0603122e-11    0    6.0246752e-11    1.0608002e-09    0    0    0    0    0
1060.9887    2.6039023e-11    1.1991984e-09    2.0274064e-09    2.4340097e-08    5.1348842e-09    6.3903192e-08    0    8.958979e-08    3.4357986e-12    2.401574e-11    6.2588876e-11    9.7371632e-11    1.4850862e-10    1.762564e-10    1.7589867e-10    1.405802e-10    2.0565568e-12    1.1825878e-11    0    1.1269222e-10    1.9501197e-11    0    2.4524531e-11    0    3.0885567e-11    0    6.078336e-11    1.070872e-09    0    0    0    0    0
