zem    H2_20    H2_31    H2_42    H2_53    H2_64    H2_75    H2_86    H2_ALL    HD_10    HD_21    HD_32    HD_43    HD_54    HD_65    HD_76    HD_87    HD_v1j0_v0j1    HD_v1j1_v0j0    HD_v1j1_v0j2    HD_98    HD_v1j2_v0j1    HD_v1j2_v0j3    HD_v1j3_v0j2    HD_v1j3_v0j4    HD_v1j4_v0j3    HD_v1j4_v0j5    HD_109    HD_ALL    HeHp_10    HeHp_21    HeHp_32    HeHp_43    HeHp_ALL
1062.4354    1.2208517e-11    0    0    0    0    0    0    0    3.8369325e-16    7.3899281e-15    0    0    0    0    0    0    0    0    0    0    0    1.5671923e-15    7.2165286e-14    3.2402188e-14    1.2721194e-13    2.5308802e-14    0    0    0    0    0    0    0
1061.712    1.205304e-11    0    0    0    0    0    0    0    3.8781752e-16    7.4638876e-15    0    0    0    0    0    0    0    0    0    0    0    1.5846576e-15    7.2951217e-14    3.2743434e-14    1.2857229e-13    2.557241e-14    0    0    0    0    0    0    0
1060.9887    1.1890533e-11    0    0    0    0    0    0    0    3.9197349e-16    7.5384157e-15    0    0    0    0    0    0    0    0    0    0    0    1.6023028e-15    7.3744529e-14    3.308775e-14    1.2994509e-13    2.5838349e-14    0    0    0    0    0    0    0
1060.2653    1.1720857e-11    0    0    0    0    0    0    0    3.9616114e-16    7.613514e-15    0    0    0    0    0    0    0    0    0    0    0    1.6201299e-15    7.4545277e-14    3.343516e-14    1.3133043e-13    2.6106636e-14    0    0    0    0    0    0    0
1059.542    1.1543872e-11    0    0    0    0    0    0    0    4.0038044e-16    7.6891842e-15    0    0    0    0    0    0    0    0    0    0    0    1.6381407e-15    7.5353519e-14    3.3785686e-14    1.327284e-13    2.6377287e-14    0    0    0    0    0    0    0
1058.8186    1.1359435e-11    0    0    0    0    0    0    0    4.0463136e-16    7.7654278e-15    0    0    0    0    0    0    0    0    0    0    0    1.6563372e-15    7.616931e-14    3.4139349e-14    1.3413911e-13    2.6650318e-14    0    0    0    0    0    0    0
1058.0953    1.1167401e-11    0    0    0    0    0    0    0    4.0891383e-16    7.8422463e-15    0    0    0    0    0    0    0    0    0    0    0    1.6747214e-15    7.6992708e-14    3.4496172e-14    1.3556262e-13    2.6925746e-14    0    0    0    0    0    0    0
1057.3719    1.0967626e-11    0    0    0    0    0    0    0    4.1322782e-16    7.9196411e-15    0    0    0    0    0    0    0    0    0    0    0    1.6932952e-15    7.7823769e-14    3.4856178e-14    1.3699905e-13    2.7203588e-14    0    0    0    0    0    0    0
1056.6486    1.0759961e-11    0    0    0    0    0    0    0    4.1757324e-16    7.9976136e-15    0    0    0    0    0    0    0    0    0    0    0    1.7120607e-15    7.8662549e-14    3.5219389e-14    1.3844848e-13    2.7483859e-14    0    0    0    0    0    0    0
1055.9252    1.0544258e-11    0    0    0    0    0    0    0    4.2195002e-16    8.076165e-15    0    0    0    0    0    0    0    0    0    0    0    1.7310199e-15    7.9509107e-14    3.5585828e-14    1.39911e-13    2.7766576e-14    0    0    0    0    0    0    0
1055.2019    1.0320365e-11    0    0    0    0    0    0    0    4.2635807e-16    8.1552964e-15    0    0    0    0    0    0    0    0    0    0    0    1.7501747e-15    8.0363498e-14    3.5955516e-14    1.4138671e-13    2.8051756e-14    0    0    0    0    0    0    0
1054.4785    1.0088132e-11    0    0    0    0    0    0    0    4.3079729e-16    8.235009e-15    0    0    0    0    0    0    0    0    0    0    0    1.7695274e-15    8.1225779e-14    3.6328477e-14    1.4287569e-13    2.8339415e-14    0    0    0    0    0    0    0
1053.7552    9.8474039e-12    0    0    0    0    0    0    0    4.3526757e-16    8.3153037e-15    0    0    0    0    0    0    0    0    0    0    0    1.78908e-15    8.2096008e-14    3.6704733e-14    1.4437803e-13    2.8629568e-14    0    0    0    0    0    0    0
1053.0318    9.5980253e-12    0    0    0    0    0    0    0    4.3976879e-16    8.3961814e-15    0    0    0    0    0    0    0    0    0    0    0    1.8088346e-15    8.2974242e-14    3.7084306e-14    1.4589384e-13    2.8922234e-14    0    0    0    0    0    0    0
1052.3085    9.3398395e-12    0    0    0    0    0    0    0    4.443008e-16    8.477643e-15    0    0    0    0    0    0    0    0    0    0    0    1.8287933e-15    8.3860538e-14    3.7467219e-14    1.474232e-13    2.9217427e-14    0    0    0    0    0    0    0
1051.5851    9.0726878e-12    0    0    0    0    0    0    0    4.4886348e-16    8.5596891e-15    0    0    0    0    0    0    0    0    0    0    0    1.8489584e-15    8.4754952e-14    3.7853494e-14    1.489662e-13    2.9515164e-14    0    0    0    0    0    0    0
1050.8618    8.7964102e-12    0    0    0    0    0    0    0    4.5345664e-16    8.6423203e-15    0    0    0    0    0    0    0    0    0    0    0    1.8693321e-15    8.5657542e-14    3.8243153e-14    1.5052294e-13    2.9815462e-14    0    0    0    0    0    0    0
1050.1384    8.510845e-12    0    0    0    0    0    0    0    4.5808013e-16    8.7255371e-15    0    0    0    0    0    0    0    0    0    0    0    1.8899164e-15    8.6568365e-14    3.863622e-14    1.520935e-13    3.0118337e-14    0    0    0    0    0    0    0
1049.415    8.2158291e-12    0    0    0    0    0    0    0    4.6273375e-16    8.8093399e-15    0    0    0    0    0    0    0    0    0    0    0    1.9107138e-15    8.7487478e-14    3.9032716e-14    1.5367798e-13    3.0423804e-14    0    0    0    0    0    0    0
1048.6917    7.9111976e-12    0    0    0    0    0    0    0    4.6741731e-16    8.8937291e-15    0    0    0    0    0    0    0    0    0    0    0    1.9317264e-15    8.8414938e-14    3.9432664e-14    1.5527646e-13    3.0731881e-14    0    0    0    0    0    0    0
1047.9683    7.5967843e-12    0    0    0    0    0    0    0    4.7213059e-16    8.9787048e-15    0    0    0    0    0    0    0    0    0    0    0    1.9529566e-15    8.9350803e-14    3.9836087e-14    1.5688905e-13    3.1042584e-14    0    0    0    0    0    0    0
1047.245    7.2724216e-12    0    0    0    0    0    0    0    4.7687337e-16    9.064267e-15    0    0    0    0    0    0    0    0    0    0    0    1.9744066e-15    9.0295128e-14    4.0243006e-14    1.5851582e-13    3.1355928e-14    0    0    0    0    0    0    0
1046.5216    6.9379402e-12    0    0    0    0    0    0    0    4.8164539e-16    9.1504156e-15    0    0    0    0    0    0    0    0    0    0    0    1.9960788e-15    9.124797e-14    4.0653444e-14    1.6015688e-13    3.1671929e-14    0    0    0    0    0    0    0
1045.7983    6.5931693e-12    0    0    0    0    0    0    0    4.8644641e-16    9.2371506e-15    0    0    0    0    0    0    0    0    0    0    0    2.0179756e-15    9.2209388e-14    4.1067423e-14    1.6181231e-13    3.1990604e-14    0    0    0    0    0    0    0
1045.0749    6.237937e-12    0    0    0    0    0    0    0    4.9127614e-16    9.3244716e-15    0    0    0    0    0    0    0    0    0    0    0    2.0400993e-15    9.3179436e-14    4.1484965e-14    1.634822e-13    3.2311969e-14    0    0    0    0    0    0    0
1044.3516    5.8720695e-12    0    0    0    0    0    0    0    4.961343e-16    9.4123782e-15    0    0    0    0    0    0    0    0    0    0    0    2.0624525e-15    9.4158173e-14    4.1906093e-14    1.6516664e-13    3.2636039e-14    0    0    0    0    0    0    0
1043.6282    5.495392e-12    0    0    0    0    0    0    0    5.0102059e-16    9.5008697e-15    0    0    0    0    0    0    0    0    0    0    0    2.0850375e-15    9.5145654e-14    4.2330828e-14    1.6686572e-13    3.2962831e-14    0    0    0    0    0    0    0
1042.9049    5.1077281e-12    0    0    0    0    0    0    0    5.0593467e-16    9.5899456e-15    0    0    0    0    0    0    0    0    0    0    0    2.1078569e-15    9.6141936e-14    4.2759194e-14    1.6857953e-13    3.329236e-14    0    0    0    0    0    0    0
1042.1815    4.7089001e-12    0    0    0    0    0    0    0    5.1087621e-16    9.6796049e-15    0    0    0    0    0    0    0    0    0    0    0    2.1309131e-15    9.7147074e-14    4.319121e-14    1.7030817e-13    3.3624642e-14    0    0    0    0    0    0    0
1041.4582    4.2987288e-12    0    0    0    0    0    0    0    5.1584484e-16    9.7698467e-15    0    0    0    0    0    0    0    0    0    0    0    2.1542086e-15    9.8161126e-14    4.3626901e-14    1.7205171e-13    3.3959693e-14    0    0    0    0    0    0    0
